FID,id_com,commune,id_dep,departemen,shape_leng,latitude,longitude,shape_le_1,shape_area,the_geom
hti_boundaries_communes_adm2_cnigs_polygon.2,112,Delmas,1,OUEST,0.24279942,18.5543057,-72.29764444,0.24279942,0.00222841,"MULTIPOLYGON (((-72.2904607079999 18.570885004000047, -72.2899872129999 18.570733026000084, -72.28933973699992 18.570760010000072, -72.28836861699995 18.570782336000036, -72.28800703299993 18.570777134000082, -72.28745578599995 18.57073291000006, -72.28671594899993 18.57057700000007, -72.28611100799992 18.570314241000062, -72.28518898399994 18.56964751000004, -72.2842345439999 18.568617198000084, -72.28384271099992 18.568121508000047, -72.2838242389999 18.56808494900008, -72.28318733599991 18.56744046400007, -72.28277646399994 18.56694440700005, -72.28202824399995 18.566116761000046, -72.28127838299991 18.56539805700004, -72.28096094699993 18.565012314000057, -72.2805866619999 18.56460760400006, -72.28009595499992 18.564346386000068, -72.27949335099993 18.56393838100007, -72.27911598299994 18.563733235000086, -72.27871928299993 18.56354595600004, -72.2782086709999 18.563338976000068, -72.2776031969999 18.563112389000082, -72.27692198499994 18.562866558000053, -72.2765226169999 18.562842645000046, -72.27604577799991 18.562908434000065, -72.27553084999994 18.56297358100005, -72.27514945399992 18.563022509000064, -72.2748629219999 18.563090954000074, -72.27471034299992 18.56310689600008, -72.27427555699995 18.56291914800005, -72.27376553099992 18.562675782000042, -72.27342503499995 18.56254374400004, -72.27308576999991 18.562339229000088, -72.27274729499993 18.562080195000078, -72.2723335789999 18.56176563300005, -72.2720320439999 18.561579717000086, -72.27163498899995 18.561410656000078, -72.27123867099994 18.56120522200007, -72.27095494899993 18.56109223800007, -72.27023241099994 18.561045489000037, -72.26998562799992 18.561005624000074, -72.26961261199995 18.560528238000074, -72.26935111699993 18.56021587400005, -72.26878924999994 18.55964502200004, -72.26869533399991 18.559571077000044, -72.2686726199999 18.55968350800009, -72.26859013699993 18.55952396200007, -72.2679060829999 18.558801563000088, -72.26660414999992 18.558070299000065, -72.26576329099993 18.557493049000072, -72.26466258599993 18.557059545000072, -72.2643582689999 18.55676027700008, -72.26379370899991 18.556629309000073, -72.26325679099995 18.556375778000074, -72.26300093499992 18.556273841000063, -72.2624359109999 18.556167327000082, -72.26200516099993 18.555718884000044, -72.26124160199993 18.55514282900009, -72.2600855689999 18.554954060000057, -72.25838871199994 18.55475742400006, -72.25751193699995 18.554818347000037, -72.25699898499994 18.554688110000086, -72.25661537299993 18.554510549000042, -72.25688040599994 18.55404765800006, -72.25704704199995 18.553288482000085, -72.25705528399993 18.552772744000038, -72.25685715599991 18.552278563000073, -72.2566328819999 18.551808466000068, -72.25687128899995 18.551394299000037, -72.25741948399991 18.550935523000078, -72.25768717799991 18.55030068500008, -72.25730541999991 18.54976771300005, -72.2579491329999 18.549633895000056, -72.25807793599995 18.549365741000088, -72.25839338499992 18.54919626500009, -72.25872154899992 18.54905189100009, -72.2594659049999 18.548950846000082, -72.25996137499993 18.548933214000044, -72.26019591499994 18.548936620000063, -72.26089926399993 18.54895920000007, -72.2613422789999 18.548965630000055, -72.26134235699993 18.548965631000044, -72.26165586099995 18.54890806800006, -72.26228950599995 18.547955872000045, -72.2624128139999 18.547747850000064, -72.26261977199994 18.547312092000084, -72.26268739499994 18.546836214000052, -72.26275828199994 18.546150483000076, -72.26278799199991 18.545540531000086, -72.26281496599995 18.545102161000045, -72.26286078099992 18.54474044200009, -72.26407777799994 18.54538129100007, -72.26532033299992 18.54601600300009, -72.26532036999993 18.546015984000064, -72.2653204099999 18.54601600400008, -72.2656026489999 18.545867430000044, -72.2658049609999 18.545717788000047, -72.2658086049999 18.545488981000062, -72.26585198599992 18.545279707000077, -72.26589650199992 18.544994255000063, -72.26590136199991 18.54468908800004, -72.26580350599994 18.544554146000053, -72.26586899199992 18.544211759000063, -72.26611164699995 18.54404356100008, -72.26629648399995 18.543741091000072, -72.26640223299995 18.54338014800004, -72.2664903509999 18.542866376000063, -72.26649673599991 18.542465263000054, -72.26666232899993 18.54221902900008, -72.26678232599994 18.542046707000054, -72.26686669799994 18.54184181800008, -72.26682726699994 18.541803059000074, -72.2670117959999 18.541519633000064, -72.26737379699995 18.541391349000037, -72.2676956119999 18.541281532000085, -72.26799721299994 18.541171422000048, -72.26821897099995 18.54106015600007, -72.2683765399999 18.541215100000045, -72.2685568199999 18.541198660000077, -72.26881975099991 18.54101170200005, -72.2692042349999 18.540731076000043, -72.26977263499992 18.54020519900007, -72.27017564699992 18.540001215000075, -72.27029780499993 18.539869457000066, -72.2705156209999 18.54000613100004, -72.27069218499992 18.54021849500009, -72.27094821999992 18.540470198000037, -72.2712935699999 18.540131854000037, -72.2714559129999 18.539981536000084, -72.27168016899992 18.53971772700004, -72.2720263459999 18.539322155000036, -72.27213026099992 18.53907565600008, -72.27240287599994 18.53827844500006, -72.27246410499993 18.538203042000077, -72.27278431899992 18.53818861900004, -72.27290639499995 18.538056857000072, -72.27293182599993 18.537713797000038, -72.27312088199994 18.537144330000046, -72.27318263799992 18.537030746000084, -72.27328140299994 18.53710845900008, -72.27351738099992 18.537359868000067, -72.27369705799993 18.53738150500004, -72.27369713099995 18.53738151300007, -72.27389980799995 18.53721281600008, -72.27404337699994 18.536985937000054, -72.27418436699992 18.536911685000064, -72.27422682499991 18.536759724000092, -72.2742310619999 18.536492734000092, -72.27421652999993 18.536149097000077, -72.2743392079999 18.53597924400009, -72.27456065399991 18.53588701500007, -72.2749817479999 18.53581680500008, -72.27512228699993 18.53578073500006, -72.27562337899991 18.535711588000083, -72.2759641749999 18.535659275000057, -72.27596425099995 18.535659268000074, -72.27628551499993 18.53556856600005, -72.27650354199994 18.535475201000054, -72.27698610599992 18.53462458200005, -72.27710648099992 18.53442742900006, -72.27703587199994 18.534282233000056, -72.27700051999994 18.533986053000092, -72.2769989919999 18.53345192900008, -72.27705105899992 18.533265439000047, -72.27705204099993 18.533261930000037, -72.27730465999991 18.533093859000076, -72.27758732299992 18.53292631000005, -72.2778602219999 18.53273948100008, -72.27803118499992 18.532684707000044, -72.27803126499992 18.53268470800009, -72.27814107299992 18.53268629100006, -72.27829031899995 18.532736110000087, -72.2785775289999 18.532902394000075, -72.27901351499992 18.533246870000085, -72.27916663399992 18.532958552000082, -72.2793509039999 18.53268467500004, -72.27950580999993 18.532372097000064, -72.27962166099991 18.532001808000075, -72.27974098399994 18.53141218600007, -72.27989490899995 18.531166401000064, -72.28005011699992 18.530844436000052, -72.2802159929999 18.53047477700005, -72.28037933199994 18.530186424000078, -72.28037933399992 18.530186333000074, -72.28033742799994 18.529539408000062, -72.2803178499999 18.529128978000074, -72.28049648599995 18.528534882000088, -72.28046678499993 18.527950245000056, -72.2804777959999 18.527254336000055, -72.28036745799994 18.52681777300006, -72.2803713909999 18.526569195000036, -72.28041737199993 18.52613479200005, -72.28035830199991 18.525748622000037, -72.28046176599992 18.52537138200006, -72.28055188899992 18.52504297300004, -72.2807404049999 18.524647907000087, -72.2810584209999 18.52431691000004, -72.28138565699993 18.524222129000066, -72.28149455699992 18.523925407000036, -72.2815660089999 18.523528656000053, -72.28166109599994 18.52287133100009, -72.2817590969999 18.52285405300006, -72.28200165499993 18.52275814400008, -72.28234219599995 18.522651094000082, -72.28247949099995 18.522622012000056, -72.28271596399992 18.522501186000056, -72.28283390799993 18.522446908000063, -72.28301638499994 18.522443303000045, -72.28310810499994 18.52241356500008, -72.28357312199995 18.522258648000047, -72.28367836299992 18.522198047000074, -72.28379665799991 18.52213140500004, -72.2844193219999 18.523134716000072, -72.28525723099995 18.524526439000056, -72.28588619099992 18.525542296000083, -72.28659119899993 18.526695930000074, -72.2872008789999 18.527692819000038, -72.28758828899993 18.52832611000008, -72.28776429599992 18.528322408000065, -72.28803636499993 18.52841957600009, -72.28837252199992 18.52858600600007, -72.28890390299995 18.528767607000077, -72.2892799469999 18.528884863000087, -72.28964305499994 18.528995704000067, -72.29002567299995 18.529106914000067, -72.29035066199992 18.529155092000053, -72.29062995699991 18.529214984000077, -72.2906301129999 18.529214981000052, -72.29086451799992 18.52920588900008, -72.2912491749999 18.52919280800006, -72.29147635499993 18.529245812000056, -72.29171617899993 18.529323824000073, -72.2918776859999 18.529413081000087, -72.29213601999993 18.529559791000054, -72.29253639299992 18.52978302000008, -72.29296909399994 18.530025400000056, -72.29331173799994 18.530191915000046, -72.2937192359999 18.53038418700004, -72.29407696999994 18.53042037000006, -72.29467558699992 18.53047245500005, -72.29467574199992 18.53047246300008, -72.29509242099994 18.530478432000052, -72.29537330399995 18.53043270900008, -72.29564154399992 18.530361978000087, -72.29640978499992 18.52998765300009, -72.29665919899992 18.52987313300008, -72.29665927699995 18.52987313400007, -72.2968806099999 18.529876303000037, -72.29703558299991 18.52995932300007, -72.29732686099993 18.530081581000047, -72.2973723209999 18.530094690000055, -72.29725883999993 18.53026703900008, -72.29702795999992 18.53044402900008, -72.2969790599999 18.53065459000004, -72.29694172599994 18.530958577000092, -72.29691077199993 18.531268884000042, -72.29687265599995 18.53162260600004, -72.29678598899994 18.532174524000084, -72.29672857699995 18.532509281000046, -72.2967080169999 18.532987481000077, -72.29669273399992 18.533130270000072, -72.29666469299991 18.53326032600006, -72.29655641499994 18.53351364200006, -72.29644821599993 18.53376686900009, -72.2963732849999 18.533964688000083, -72.29632361999995 18.534218752000072, -72.29632714399992 18.534411464000073, -72.29645296299992 18.53470541900009, -72.29657459499992 18.534843848000037, -72.29689249499995 18.534916742000064, -72.29710635799995 18.53498823800004, -72.29710919999991 18.535224456000037, -72.29715008599993 18.53552333400006, -72.29715784199993 18.535859024000047, -72.2970532839999 18.536292596000067, -72.29695185399993 18.53652732100005, -72.2967285229999 18.53705236500008, -72.29658830199992 18.537286535000078, -72.29646874799994 18.537427739000066, -72.29646859199994 18.537427741000045, -72.29615573799992 18.53743571600006, -72.29607115399995 18.53742827500008, -72.29611526699995 18.537522168000066, -72.29638358099993 18.53787404800005, -72.29705209999992 18.538436688000047, -72.29761301999991 18.538817583000082, -72.2981955059999 18.53906832800004, -72.29867222699994 18.53900057600009, -72.29867230499991 18.53900057700008, -72.29867238399993 18.53900057900006, -72.2991319269999 18.539181218000067, -72.29951986399993 18.539373200000057, -72.30024065999993 18.539526426000066, -72.30057252499995 18.53955599300008, -72.3005726799999 18.539555999000072, -72.30091127299994 18.539554704000068, -72.30123822099995 18.539484714000082, -72.30169759799992 18.539273791000085, -72.30192626199994 18.53923354300008, -72.3024062209999 18.539377180000088, -72.30283367399994 18.539538663000087, -72.30332639799991 18.539694849000057, -72.30353379299993 18.539766155000052, -72.30408550299995 18.539904584000055, -72.3045535839999 18.539979611000092, -72.30475235699993 18.540187571000047, -72.3049140569999 18.540245764000076, -72.3050663489999 18.540092563000087, -72.30529540299995 18.540027488000078, -72.30559676899992 18.53992615900006, -72.30604194099993 18.539789505000044, -72.30632332599993 18.539712717000043, -72.30659167599993 18.53963583300009, -72.30693815399991 18.539559973000053, -72.3071470129999 18.539538035000078, -72.30784840599995 18.53968481600009, -72.30793279699992 18.539704618000087, -72.30816762699993 18.53968936800004, -72.30830571399991 18.539610534000076, -72.3083729299999 18.539480944000047, -72.30841821799993 18.539500278000048, -72.30886562099994 18.539649574000066, -72.30919647499991 18.53972886400004, -72.30942260699993 18.539850177000062, -72.3099197539999 18.54014318700007, -72.31028115299995 18.540365828000063, -72.3105652019999 18.54053771100007, -72.31077209699993 18.54064628900005, -72.31108305299995 18.54075012000004, -72.31181291799993 18.541158302000042, -72.31205922899994 18.541242612000076, -72.31235903899994 18.541240651000066, -72.31257262799994 18.54133072500008, -72.3127080509999 18.541432055000087, -72.31287673899993 18.541477973000042, -72.31311635899993 18.54155595700007, -72.31327701499993 18.541701162000038, -72.31386300499992 18.542144575000066, -72.31397337099992 18.542170974000044, -72.31417990099993 18.542298232000064, -72.3143146829999 18.542430700000068, -72.31437222999995 18.542499863000046, -72.3146693029999 18.542678154000043, -72.31501168699992 18.542869460000077, -72.3152180809999 18.542990486000065, -72.31534089899992 18.543054348000055, -72.3156707359999 18.54321441700006, -72.31594794799992 18.543404793000036, -72.31614125199991 18.54354432100007, -72.31638564799994 18.543746600000077, -72.31656002199992 18.54384857000008, -72.31650671799991 18.543922386000077, -72.3163677579999 18.544057099000042, -72.31625515699994 18.54417358900008, -72.31626673399995 18.54426701600005, -72.3163388239999 18.544659600000045, -72.31642897099994 18.545145612000056, -72.31649055199995 18.54537643900005, -72.31657349099993 18.545489478000036, -72.31675391899995 18.545628823000072, -72.3170046379999 18.545831281000062, -72.31731459999992 18.546009663000063, -72.31731061999994 18.546264385000086, -72.31730969999995 18.54674296400009, -72.31733897099991 18.547787505000088, -72.31729374899993 18.548178420000056, -72.31722813999994 18.548624932000052, -72.31711505099992 18.548772471000063, -72.31696236999994 18.548950597000044, -72.31685422699991 18.549216297000044, -72.31679742499995 18.549513784000055, -72.31679276299991 18.549812014000054, -72.31674125399991 18.55019038100005, -72.3167041399999 18.550482009000063, -72.31670673399992 18.55073059500006, -72.31676234199995 18.550924051000038, -72.31685769499995 18.55106218600008, -72.31701199999992 18.55119483900006, -72.31721970799993 18.55124753800004, -72.31736290099991 18.551262034000047, -72.31764524699992 18.55153951500006, -72.31786366199992 18.551741424000056, -72.31809605299992 18.55176838200009, -72.31823062799992 18.551609951000046, -72.3184916429999 18.55158883300004, -72.31884266399993 18.551643468000066, -72.31884270799992 18.551643467000076, -72.31906526999995 18.551572067000052, -72.31940500099995 18.55151477900006, -72.3196014209999 18.551455454000063, -72.31982410799992 18.551383953000084, -72.31994231599992 18.55132351700007, -72.32016403199992 18.551314207000075, -72.32044948799995 18.55139283500006, -72.32069606899995 18.55147100100004, -72.32094311899993 18.55149933200005, -72.32094319599992 18.551499333000038, -72.3209432729999 18.55149932800009, -72.32120397599994 18.551478213000053, -72.32168748299995 18.551398044000052, -72.32230126399992 18.551319722000073, -72.32262912099992 18.55118768500006, -72.32312569999993 18.551095238000073, -72.3239594499999 18.551119524000057, -72.32472783199995 18.551155245000075, -72.32472798799995 18.55115525100007, -72.32524796199993 18.551224828000045, -72.3256884889999 18.55139259000009, -72.3260630659999 18.55160925200005, -72.32647791099993 18.55175182000005, -72.32660355399992 18.551910785000075, -72.32673617199993 18.55191762700008, -72.32691439999991 18.551758005000067, -72.32714551599992 18.55155624400004, -72.3273238729999 18.551403392000054, -72.32746292999991 18.551262353000084, -72.32750986899993 18.551176074000068, -72.32756452599995 18.551015241000073, -72.32761175499991 18.55091027800006, -72.32772232199994 18.55092421200004, -72.32811177399992 18.55102299100008, -72.32829970299991 18.55108776800006, -72.32868867099995 18.551217595000082, -72.32902024099991 18.551278265000064, -72.3292734979999 18.551319138000053, -72.32955855499995 18.551428804000068, -72.3298052959999 18.551482043000078, -72.32999417399992 18.551490855000054, -72.33018981899994 18.551481254000066, -72.33031380999995 18.55147055000009, -72.33039174999993 18.551484111000036, -72.33094910099993 18.551690892000067, -72.33144057699991 18.55192156800007, -72.33202423299991 18.552103799000065, -72.33237487399992 18.552183332000084, -72.33271228799993 18.55227513600005, -72.33336085199994 18.552470740000047, -72.33395824099995 18.552603504000047, -72.33412847399995 18.552556163000077, -72.33434779799995 18.552696042000036, -72.3348007969999 18.552901337000037, -72.3350462329999 18.553053954000063, -72.33545950799993 18.55328351500009, -72.33576950499992 18.55346187100008, -72.33623430799992 18.553741905000038, -72.33721764499995 18.55421569500004, -72.33748895999992 18.554356305000056, -72.33748857499995 18.554381128000045, -72.33739597499994 18.554466855000044, -72.33711567599994 18.554910348000078, -72.3368874329999 18.555329747000087, -72.33662043099991 18.555736229000047, -72.33619398999991 18.556339266000066, -72.3361275389999 18.556425362000084, -72.33596887199991 18.55657227000006, -72.33577244899993 18.556631612000047, -72.33548516099995 18.55666484200009, -72.33530254399994 18.556674721000036, -72.3350270599999 18.556807519000074, -72.33468303099994 18.557125876000043, -72.3344189959999 18.557345870000063, -72.3341797949999 18.55764078800007, -72.33403949099994 18.557901799000092, -72.33374655299991 18.558454535000067, -72.33361610599991 18.55868941600005, -72.33423850799994 18.558897109000043, -72.33475565899994 18.559165429000075, -72.33537674999991 18.559447675000058, -72.33594643399994 18.55969190600007, -72.33664746699992 18.559998594000092, -72.33664831099992 18.559998938000092, -72.33740962699994 18.56030916600008, -72.33860273199991 18.560777157000075, -72.33825694099994 18.561430359000042, -72.33806041399993 18.561707376000072, -72.33789469699991 18.56194104100007, -72.33725212599995 18.56248333500008, -72.33716661199992 18.56256500900008, -72.33716660999994 18.56256509900004, -72.33666540199994 18.56304420200007, -72.33606013699995 18.563587018000078, -72.3355306009999 18.564059759000088, -72.33511430599992 18.564445167000088, -72.33462326199992 18.564847305000058, -72.3343007229999 18.565198464000048, -72.3338290829999 18.565547516000038, -72.33360132199994 18.565780163000056, -72.33327949499994 18.56610889400008, -72.33299702999994 18.566282759000046, -72.33180609499993 18.56731528000006, -72.33076646199993 18.56820755600006, -72.33001011999994 18.56887271100004, -72.32936757699991 18.56941497400004, -72.32870775799995 18.569868058000054, -72.32833048999993 18.570147287000054, -72.32778308699994 18.570566389000078, -72.3272365119999 18.57093214400004, -72.32653853599993 18.571438037000064, -72.32574603599994 18.57203151500005, -72.32390016999994 18.573196970000083, -72.32243073299992 18.574136536000083, -72.32030233299992 18.575475794000056, -72.31907811699995 18.576240958000085, -72.3180793759999 18.57690260700008, -72.31425478699992 18.57935592800004, -72.31335033999994 18.579947748000052, -72.31265424199995 18.58032910700007, -72.31259397299993 18.58036686300005, -72.31258175799991 18.580350283000087, -72.31243777899994 18.579821881000044, -72.31221561399991 18.57941939200009, -72.31151750299995 18.579028170000072, -72.3108733279999 18.578837510000085, -72.3100027239999 18.578516499000045, -72.30903989099994 18.57801260800005, -72.3081704359999 18.577619018000064, -72.30757063999994 18.57702957300006, -72.30655723699994 18.57610748400009, -72.30561604299993 18.57544056800009, -72.30508866799994 18.575088149000067, -72.30476765499992 18.57492023800006, -72.30427373599991 18.574858644000074, -72.3033228509999 18.574808748000066, -72.30176776099995 18.57444161400008, -72.30091432799992 18.57424792800009, -72.30006139099993 18.574017860000083, -72.29839304699993 18.57359463800009, -72.29689606499994 18.57317377000004, -72.29560780699995 18.572792268000057, -72.29408991799994 18.572480047000056, -72.29294910199991 18.572409227000037, -72.2923983419999 18.572328730000038, -72.29196436899991 18.572086501000058, -72.29123205199994 18.57145881400004, -72.29076256999991 18.57105275200007, -72.2904607079999 18.570885004000047)))"
